ens_ID	hgnc_symbol
ENSG00000150712	MTMR12
ENSG00000164176	EDIL3
ENSG00000164221	CCDC112
ENSG00000053108	FSTL4
ENSG00000113494	PRLR
ENSG00000171522	PTGER4
ENSG00000145864	GABRB2
ENSG00000113638	TTC33
ENSG00000132356	PRKAA1
ENSG00000204928	GRXCR2
ENSG00000152377	SPOCK1
ENSG00000156463	SH3RF2
ENSG00000173261	PLAC8L1
ENSG00000146021	KLHL3
ENSG00000145863	GABRA6
ENSG00000127184	COX7C
ENSG00000133706	LARS
ENSG00000145569	FAM105A
ENSG00000145780	FEM1C
ENSG00000249437	NAIP
ENSG00000113583	C5orf15
ENSG00000243414	TICAM2
ENSG00000213585	VDAC1
ENSG00000251201	TMED7-TICAM2
ENSG00000134970	TMED7
ENSG00000022355	GABRA1
ENSG00000154124	FAM105B
ENSG00000181751	C5orf30
ENSG00000112874	NUDT12
ENSG00000129596	CDO1
ENSG00000154122	ANKH
ENSG00000184349	EFNA5
ENSG00000145743	FBXL17
ENSG00000197603	C5orf42
ENSG00000145592	RPL37
ENSG00000145782	ATG12
ENSG00000056097	ZFR
ENSG00000132357	CARD6
ENSG00000217128	FNIP1
ENSG00000113327	GABRG2
ENSG00000112936	C7
ENSG00000145736	GTF2H2
ENSG00000183580	FBXL7
ENSG00000145715	RASA1
ENSG00000177879	AP3S1
ENSG00000081059	TCF7
ENSG00000183654	MARCH11
ENSG00000113328	CCNG1
ENSG00000171495	MROH2B
ENSG00000151422	FER
ENSG00000173545	ZNF622
ENSG00000091009	RBM27
ENSG00000170584	NUDCD2
ENSG00000177733	HNRNPA0
ENSG00000120729	MYOT
ENSG00000154153	FAM134B
ENSG00000072571	HMMR
ENSG00000198961	PJA2
ENSG00000112893	MAN2A1
ENSG00000078795	PKD2L2
ENSG00000164398	ACSL6
ENSG00000153113	CAST
ENSG00000091010	POU4F3
ENSG00000113649	TCERG1
ENSG00000031003	FAM13B
ENSG00000145555	MYO10
ENSG00000038274	MAT2B
ENSG00000186952	TMEM232
ENSG00000061492	WNT8A
ENSG00000113387	SUB1
ENSG00000145934	TENM2
ENSG00000112981	NME5
ENSG00000134480	CCNH
ENSG00000268223	ARL14EPL
ENSG00000173250	GPR151
ENSG00000145781	COMMD10
ENSG00000156475	PPP2R2B
ENSG00000145734	BDP1
ENSG00000153404	PLEKHG4B
ENSG00000113558	SKP1
ENSG00000092421	SEMA6A
ENSG00000112983	BRD8
ENSG00000164180	TMEM161B
ENSG00000113645	WWC1
ENSG00000185028	LRRC14B
ENSG00000113389	NPR3
ENSG00000113643	RARS
ENSG00000169302	STK32A
ENSG00000113575	PPP2CA
ENSG00000113657	DPYSL3
ENSG00000164366	CCDC127
ENSG00000164399	IL3
ENSG00000073578	SDHA
ENSG00000164400	CSF2
ENSG00000169570	DTWD2
ENSG00000072682	P4HA2
ENSG00000176049	JAKMIP2
ENSG00000172869	DMXL1
ENSG00000081189	MEF2C
ENSG00000039537	C6
ENSG00000188573	FBLL1
ENSG00000120137	PANK3
ENSG00000184347	SLIT3
ENSG00000113407	TARS
ENSG00000182836	PLCXD3
ENSG00000249915	PDCD6
ENSG00000083720	OXCT1
ENSG00000131844	MCCC2
ENSG00000145779	TNFAIP8
ENSG00000112984	KIF20A
ENSG00000164266	SPINK1
ENSG00000040275	SPDL1
ENSG00000063438	AHRR
ENSG00000164326	CARTPT
ENSG00000164265	SCGB3A2
ENSG00000205765	C5orf51
ENSG00000178776	C5orf46
ENSG00000133710	SPINK5
ENSG00000151876	FBXO4
ENSG00000133835	HSD17B4
ENSG00000131711	MAP1B
ENSG00000153140	CETN3
ENSG00000134516	DOCK2
ENSG00000112964	GHR
ENSG00000221990	C5orf55
ENSG00000180104	EXOC3
ENSG00000176055	MBLAC2
ENSG00000066230	SLC9A3
ENSG00000113356	POLR3G
ENSG00000198865	CCDC152
ENSG00000250722	SEPP1
ENSG00000196800	SPINK14
ENSG00000178172	SPINK6
ENSG00000176018	LYSMD3
ENSG00000113048	MRPS27
ENSG00000164199	GPR98
ENSG00000164334	FAM170A
ENSG00000112877	CEP72
ENSG00000214510	SPINK13
ENSG00000145879	SPINK7
ENSG00000204767	FAM196B
ENSG00000168269	FOXI1
ENSG00000234511	C5orf58
ENSG00000204909	SPINK9
ENSG00000177721	ANXA2R
ENSG00000184838	PRR16
ENSG00000172262	ZNF131
ENSG00000181867	FTMT
ENSG00000151304	SRFBP1
ENSG00000049883	PTCD2
ENSG00000145868	FBXO38
ENSG00000113083	LOX
ENSG00000164307	ERAP1
ENSG00000043462	LCP2
ENSG00000171368	TPPP
ENSG00000188818	ZDHHC11
ENSG00000182132	KCNIP1
ENSG00000164185	ZNF474
ENSG00000094880	CDC23
ENSG00000145936	KCNMB1
ENSG00000164270	HTR4
ENSG00000094755	GABRP
ENSG00000146013	GFRA3
ENSG00000178175	ZNF366
ENSG00000158402	CDC25C
ENSG00000064692	SNCAIP
ENSG00000204764	RANBP17
ENSG00000083312	TNPO1
ENSG00000169252	ADRB2
ENSG00000206077	ZDHHC11B
ENSG00000169247	SH3TC2
ENSG00000028310	BRD9
ENSG00000205302	SNX2
ENSG00000164438	TLX3
ENSG00000177453	NIM1K
ENSG00000181163	NPM1
ENSG00000112972	HMGCS1
ENSG00000120709	FAM53C
ENSG00000151882	CCL28
ENSG00000120733	KDM3B
ENSG00000071539	TRIP13
ENSG00000064652	SNX24
ENSG00000151881	C5orf28
ENSG00000145506	NKD2
ENSG00000172244	C5orf34
ENSG00000157107	FCHO2
ENSG00000173210	ABLIM3
ENSG00000168938	PPIC
ENSG00000061455	PRDM6
ENSG00000132563	REEP2
ENSG00000168944	CEP120
ENSG00000172239	PAIP1
ENSG00000113504	SLC12A7
ENSG00000156427	FGF18
ENSG00000120738	EGR1
ENSG00000185662	SMIM23
ENSG00000120705	ETF1
ENSG00000072803	FBXW11
ENSG00000157111	TMEM171
ENSG00000112992	NNT
ENSG00000157510	AFAP1L1
ENSG00000164325	TMEM174
ENSG00000151292	CSNK1G3
ENSG00000113013	HSPA9
ENSG00000251493	FOXD1
ENSG00000145741	BTF3
ENSG00000072786	STK10
ENSG00000164284	GRPEL2
ENSG00000214360	EFCAB9
ENSG00000168246	UBTD2
ENSG00000174358	SLC6A19
ENSG00000174705	SH3PXD2B
ENSG00000164331	ANKRA2
ENSG00000145882	PCYOX1L
ENSG00000164363	SLC6A18
ENSG00000070193	FGF10
ENSG00000214357	NEURL1B
ENSG00000120129	DUSP1
ENSG00000127743	IL17B
ENSG00000113719	ERGIC1
ENSG00000112996	MRPS30
ENSG00000113712	CSNK1A1
ENSG00000164338	UTP15
ENSG00000044115	CTNNA1
ENSG00000164588	HCN1
ENSG00000164362	TERT
ENSG00000168916	ZNF608
ENSG00000037241	RPL26L1
ENSG00000170571	EMB
ENSG00000113732	ATP6V0E1
ENSG00000183111	ARHGEF37
ENSG00000164463	CREBRF
ENSG00000049656	CLPTM1L
ENSG00000155846	PPARGC1B
ENSG00000151883	PARP8
ENSG00000113734	BNIP1
ENSG00000214944	ARHGEF28
ENSG00000132915	PDE6A
ENSG00000146006	LRRTM2
ENSG00000183072	NKX2-5
ENSG00000113739	STC2
ENSG00000120725	SIL1
ENSG00000145919	BOD1
ENSG00000113742	CPEB4
ENSG00000185056	C5orf47
ENSG00000142319	SLC6A3
ENSG00000120149	MSX2
ENSG00000155850	SLC26A2
ENSG00000184845	DRD1
ENSG00000164466	SFXN1
ENSG00000015479	MATR3
ENSG00000153395	LPCAT1
ENSG00000164296	TIGD6
ENSG00000171617	ENC1
ENSG00000113716	HMGXB3
ENSG00000113749	HRH2
ENSG00000145920	CPLX2
ENSG00000182578	CSF1R
ENSG00000051596	THOC3
ENSG00000171421	MRPL36
ENSG00000113721	PDGFRB
ENSG00000145494	NDUFS6
ENSG00000182230	FAM153B
ENSG00000113430	IRX4
ENSG00000113722	CDX1
ENSG00000049860	HEXB
ENSG00000011083	SLC6A7
ENSG00000070808	CAMK2A
ENSG00000016082	ISL1
ENSG00000170561	IRX2
ENSG00000170085	SIMC1
ENSG00000213949	ITGA1
ENSG00000183876	ARSI
ENSG00000186493	C5orf38
ENSG00000122203	KIAA1191
ENSG00000170549	IRX1
ENSG00000145536	ADAMTS16
ENSG00000070814	TCOF1
ENSG00000175414	ARL10
ENSG00000048162	NOP16
ENSG00000152684	PELO
ENSG00000164347	GFM2
ENSG00000146066	HIGD2A
ENSG00000175416	CLTB
ENSG00000164171	ITGA2
ENSG00000120727	PAIP2
ENSG00000170482	SLC23A1
ENSG00000113194	FAF2
ENSG00000170476	MZB1
ENSG00000146083	RNF44
ENSG00000164151	KIAA0947
ENSG00000019582	CD74
ENSG00000074276	CDHR2
ENSG00000228672	PROB1
ENSG00000133398	MED10
ENSG00000170469	SPATA24
ENSG00000215218	UBE2QL1
ENSG00000037474	NSUN2
ENSG00000170464	DNAJC18
ENSG00000164587	RPS14
ENSG00000070614	NDST1
ENSG00000164346	NSA2
ENSG00000171992	SYNPO
ENSG00000198780	FAM169A
ENSG00000249751	ECSCR
ENSG00000184584	TMEM173
ENSG00000164591	MYOZ3
ENSG00000086589	RBM22
ENSG00000131508	UBE2D2
ENSG00000169258	GPRIN1
ENSG00000074317	SNCB
ENSG00000164172	MOCS2
ENSG00000175766	EIF4E1B
ENSG00000048140	TSPAN17
ENSG00000171604	CXXC5
ENSG00000145545	SRD5A1
ENSG00000132912	DCTN4
ENSG00000113763	UNC5A
ENSG00000134363	FST
ENSG00000146005	PSD2
ENSG00000256235	SMIM3
ENSG00000237693	IRGM
ENSG00000112941	PAPD7
ENSG00000176928	GCNT4
ENSG00000145908	ZNF300
ENSG00000145700	ANKRD31
ENSG00000160883	HK3
ENSG00000158458	NRG2
ENSG00000211445	GPX3
ENSG00000087206	UIMC1
ENSG00000113161	HMGCR
ENSG00000164258	NDUFS4
ENSG00000185305	ARL15
ENSG00000145901	TNIP1
ENSG00000169271	HSPB3
ENSG00000178996	SNX18
ENSG00000164283	ESM1
ENSG00000078295	ADCY2
ENSG00000113761	ZNF346
ENSG00000113163	COL4A3BP
ENSG00000160867	FGFR4
ENSG00000113088	GZMK
ENSG00000145649	GZMA
ENSG00000164287	CDC20B
ENSG00000197043	ANXA6
ENSG00000215217	C5orf49
ENSG00000124275	MTRR
ENSG00000185129	PURA
ENSG00000182700	IGIP
ENSG00000120306	CYSTM1
ENSG00000164294	GPX8
ENSG00000165671	NSD1
ENSG00000113068	PFDN1
ENSG00000234602	MCIDAS
ENSG00000113070	HBEGF
ENSG00000152669	CCNO
ENSG00000113073	SLC4A9
ENSG00000122008	POLK
ENSG00000169228	RAB24
ENSG00000067248	DHX29
ENSG00000198624	CCDC69
ENSG00000213347	MXD3
ENSG00000196743	GM2A
ENSG00000186334	SLC36A3
ENSG00000039123	SKIV2L2
ENSG00000131503	ANKHD1
ENSG00000186335	SLC36A2
ENSG00000169230	PRELID1
ENSG00000169223	LMAN2
ENSG00000123643	SLC36A1
ENSG00000169220	RGS14
ENSG00000086570	FAT2
ENSG00000124279	FASTKD3
ENSG00000189045	ANKDD1B
ENSG00000131183	SLC34A1
ENSG00000112902	SEMA5A
ENSG00000196570	PFN3
ENSG00000067113	PPAP2A
ENSG00000177058	SLC38A9
ENSG00000131187	F12
ENSG00000113140	SPARC
ENSG00000152359	POC5
ENSG00000198055	GRK6
ENSG00000177556	ATOX1
ENSG00000169777	TAS2R1
ENSG00000145907	G3BP1
ENSG00000150756	FAM173B
ENSG00000150753	CCT5
ENSG00000131188	PRR7
ENSG00000113758	DBN1
ENSG00000145888	GLRA1
ENSG00000132911	NMUR2
ENSG00000196923	PDLIM7
ENSG00000122012	SV2C
ENSG00000254996	ANKHD1-EIF4EBP3
ENSG00000213523	SRA1
ENSG00000243056	EIF4EBP3
ENSG00000155511	GRIA1
ENSG00000152670	DDX4
ENSG00000113108	APBB3
ENSG00000146094	DOK3
ENSG00000145703	IQGAP2
ENSG00000055147	FAM114A2
ENSG00000037749	MFAP3
ENSG00000183258	DDX41
ENSG00000164574	GALNT10
ENSG00000146067	FAM193B
ENSG00000164576	SAP30L
ENSG00000184840	TMED9
ENSG00000164509	IL31RA
ENSG00000176087	SLC35A4
ENSG00000170458	CD14
ENSG00000113196	HAND1
ENSG00000164220	F2RL2
ENSG00000181104	F2R
ENSG00000027847	B4GALT7
ENSG00000131495	NDUFA2
ENSG00000155506	LARP1
ENSG00000164251	F2RL1
ENSG00000171643	S100Z
ENSG00000113119	TMCO6
ENSG00000170074	FAM153A
ENSG00000145708	CRHBP
ENSG00000164252	AGGF1
ENSG00000134352	IL6ST
ENSG00000170271	FAXDC2
ENSG00000113141	IK
ENSG00000132846	ZBED3
ENSG00000175325	PROP1
ENSG00000204677	FAM153C
ENSG00000145911	N4BP3
ENSG00000164512	ANKRD55
ENSG00000145916	RMND5B
ENSG00000113231	PDE8B
ENSG00000145912	NHP2
ENSG00000197451	HNRNPAB
ENSG00000175309	PHYKPL
ENSG00000050767	COL23A1
ENSG00000095015	MAP3K1
ENSG00000120314	WDR55
ENSG00000256453	DND1
ENSG00000170445	HARS
ENSG00000113240	CLK4
ENSG00000169131	ZNF354A
ENSG00000155542	SETD9
ENSG00000164253	WDR41
ENSG00000178338	ZNF354B
ENSG00000198939	ZFP2
ENSG00000155545	MIER3
ENSG00000178187	ZNF454
ENSG00000113262	GRM6
ENSG00000234284	ZNF879
ENSG00000177932	ZNF354C
ENSG00000087116	ADAMTS2
ENSG00000176783	RUFY1
ENSG00000171540	OTP
ENSG00000171530	TBCA
ENSG00000132842	AP3B1
ENSG00000062194	GPBP1
ENSG00000169045	HNRNPH1
ENSG00000145685	LHFPL2
ENSG00000169067	ACTBL2
ENSG00000113273	ARSB
ENSG00000145632	PLK2
ENSG00000132837	DMGDH
ENSG00000175857	GAPT
ENSG00000132840	BHMT2
ENSG00000152932	RAB3C
ENSG00000204661	C5orf60
ENSG00000204659	CBY3
ENSG00000127022	CANX
ENSG00000113448	PDE4D
ENSG00000161021	MAML1
ENSG00000213316	LTC4S
ENSG00000145692	BHMT
ENSG00000161013	MGAT4B
ENSG00000112855	HARS2
ENSG00000152409	JMY
ENSG00000161011	SQSTM1
ENSG00000146007	ZMAT2
ENSG00000204970	PCDHA1
ENSG00000152413	HOMER1
ENSG00000204969	PCDHA2
ENSG00000035499	DEPDC1B
ENSG00000164329	PAPD4
ENSG00000255408	PCDHA3
ENSG00000204967	PCDHA4
ENSG00000204965	PCDHA5
ENSG00000161010	C5orf45
ENSG00000081842	PCDHA6
ENSG00000204963	PCDHA7
ENSG00000204962	PCDHA8
ENSG00000204961	PCDHA9
ENSG00000250120	PCDHA10
ENSG00000249158	PCDHA11
ENSG00000251664	PCDHA12
ENSG00000239389	PCDHA13
ENSG00000248383	PCDHAC1
ENSG00000243232	PCDHAC2
ENSG00000197226	TBC1D9B
ENSG00000164181	ELOVL7
ENSG00000171815	PCDHB1
ENSG00000164309	CMYA5
ENSG00000112852	PCDHB2
ENSG00000113205	PCDHB3
ENSG00000081818	PCDHB4
ENSG00000113209	PCDHB5
ENSG00000113211	PCDHB6
ENSG00000177034	MTX3
ENSG00000113212	PCDHB7
ENSG00000049167	ERCC8
ENSG00000120322	PCDHB8
ENSG00000196963	PCDHB16
ENSG00000120324	PCDHB10
ENSG00000197479	PCDHB11
ENSG00000113296	THBS4
ENSG00000120328	PCDHB12
ENSG00000187372	PCDHB13
ENSG00000120327	PCDHB14
ENSG00000113248	PCDHB15
ENSG00000120329	SLC25A2
ENSG00000178913	TAF7
ENSG00000204956	PCDHGA1
ENSG00000081853	PCDHGA2
ENSG00000254245	PCDHGA3
ENSG00000113269	RNF130
ENSG00000254221	PCDHGB1
ENSG00000262576	PCDHGA4
ENSG00000253910	PCDHGB2
ENSG00000253485	PCDHGA5
ENSG00000262209	PCDHGB3
ENSG00000164300	SERINC5
ENSG00000146090	RASGEF1C
ENSG00000253731	PCDHGA6
ENSG00000253537	PCDHGA7
ENSG00000253953	PCDHGB4
ENSG00000253767	PCDHGA8
ENSG00000261934	PCDHGA9
ENSG00000253305	PCDHGB6
ENSG00000253846	PCDHGA10
ENSG00000164299	SPZ1
ENSG00000050748	MAPK9
ENSG00000254122	PCDHGB7
ENSG00000253873	PCDHGA11
ENSG00000253159	PCDHGA12
ENSG00000039319	ZFYVE16
ENSG00000164182	NDUFAF2
ENSG00000240184	PCDHGC3
ENSG00000242419	PCDHGC4
ENSG00000188725	SMIM15
ENSG00000130449	ZSWIM6
ENSG00000178722	C5orf64
ENSG00000131459	GFPT2
ENSG00000068796	KIF2A
ENSG00000113300	CNOT6
ENSG00000161055	SCGB3A1
ENSG00000037280	FLT4
ENSG00000174339	OR2Y1
ENSG00000131446	MGAT1
ENSG00000086189	DIMT1
ENSG00000196670	ZFP62
ENSG00000086200	IPO11
ENSG00000113303	BTNL8
ENSG00000168903	BTNL3
ENSG00000165810	BTNL9
ENSG00000185372	OR2V1
ENSG00000182613	OR2V2
ENSG00000146054	TRIM7
ENSG00000186105	LRRC70
ENSG00000146063	TRIM41
ENSG00000178394	HTR1A
ENSG00000164197	RNF180
ENSG00000186479	RGS7BP
ENSG00000145642	FAM159B
ENSG00000204628	GNB2L1
ENSG00000153006	SREK1IP1
ENSG00000183718	TRIM52
ENSG00000230178	OR4F3
ENSG00000153015	CWC27
ENSG00000264233	MIR4456
ENSG00000247872	SPCS2P3
ENSG00000263834	MIR4635
ENSG00000263670	MIR4457
ENSG00000049192	ADAMTS6
ENSG00000123219	CENPK
ENSG00000113593	PPWD1
ENSG00000113595	TRIM23
ENSG00000113597	TRAPPC13
ENSG00000197860	SGTB
ENSG00000123213	NLN
ENSG00000112851	ERBB2IP
ENSG00000153914	SREK1
ENSG00000069020	MAST4
ENSG00000134061	CD180
ENSG00000145675	PIK3R1
ENSG00000239472	RN7SL221P
ENSG00000124508	BTN2A2
ENSG00000207044	RNU6-1226P
ENSG00000215057	PKMP5
ENSG00000266494	MIR4641
ENSG00000230913	NPM1P51
ENSG00000112308	C6orf62
ENSG00000263572	MIR5683
ENSG00000216863	LY86-AS1
ENSG00000215807	KRT18P65
ENSG00000206875	RNU6-761P
ENSG00000217770	FEM1AP3
ENSG00000206848	RNU6-890P
ENSG00000213435	ATP6V0CP3
ENSG00000241216	SNAPC5P1
ENSG00000218868	CNN3P1
ENSG00000201386	RNU6-1163P
ENSG00000218490	FCF1P10
ENSG00000181524	RPL24P4
ENSG00000216904	SOCS5P5
ENSG00000219986	BTF3P7
ENSG00000240625	RN7SL403P
ENSG00000164627	KIF6
ENSG00000240936	RN7SL554P
ENSG00000179157	RPS2P28
ENSG00000207076	RNU6-1113P
ENSG00000214642	DEFB113
ENSG00000233503	HNRNPLP1
ENSG00000146426	TIAM2
ENSG00000203970	DEFB110
ENSG00000189325	C6orf222
ENSG00000219294	PIP5K1P1
ENSG00000251164	HULC
ENSG00000265700	MIR4647
ENSG00000266619	MIR4642
ENSG00000270900	NUDT19P4
ENSG00000207769	MIR586
ENSG00000180872	DEFB112
ENSG00000252738	RNU6-515P
ENSG00000221583	RNU6ATAC21P
ENSG00000212468	RNU6-754P
ENSG00000027697	IFNGR1
ENSG00000229349	ACTG1P9
ENSG00000008197	TFAP2D
ENSG00000229950	TFAP2A-AS1
ENSG00000216723	NUDT19P3
ENSG00000216471	RPSAP43
ENSG00000212333	RNA5SP213
ENSG00000218089	DNAJA1P4
ENSG00000183674	LINC00518
ENSG00000251882	RNU6-475P
ENSG00000186743	TPI1P3
ENSG00000263705	MIR5689
ENSG00000252711	RN7SKP116
ENSG00000238076	MRPL48P1
ENSG00000218428	NIP7P3
ENSG00000118508	RAB32
ENSG00000200340	RNU1-105P
ENSG00000226068	HNRNPA3P4
ENSG00000222383	RNA5SP203
ENSG00000230314	ELOVL2-AS1
ENSG00000216835	RBMXP1
ENSG00000217241	CBX3P9
ENSG00000218153	KRT18P22
ENSG00000217089	RPS29P13
ENSG00000202313	RNU1-64P
ENSG00000218020	PRKRIRP5
ENSG00000252457	RNU7-65P
ENSG00000200248	RNA5SP214
ENSG00000251814	RN7SKP18
ENSG00000219374	EEF1A1P42
ENSG00000222713	RN7SKP51
ENSG00000124795	DEK
ENSG00000096384	HSP90AB1
ENSG00000207461	RNU6-253P
ENSG00000218233	NEPNP
ENSG00000216998	CYP2AC1P
ENSG00000218893	SUMO2P12
ENSG00000169075	BRD7P3
ENSG00000223321	RN7SKP293
ENSG00000217330	SSXP10
ENSG00000212802	RPL15P3
ENSG00000204228	HSD17B8
ENSG00000146216	TTBK1
ENSG00000206702	RNU1-11P
ENSG00000207982	MIR548B
ENSG00000118492	ADGB
ENSG00000237786	GFOD1-AS1
ENSG00000218265	RPS4XP7
ENSG00000200732	RNU6-194P
ENSG00000265725	MIR3144
ENSG00000206857	RNU6-214P
ENSG00000200310	RNA5SP215
ENSG00000216710	COX6A1P3
ENSG00000202351	RN7SKP204
ENSG00000252966	RNU7-91P
ENSG00000206598	RNU6-1286P
ENSG00000060303	RPS17P5
ENSG00000220868	MRPL35P1
ENSG00000238987	RNU7-133P
ENSG00000199458	RNU4-35P
ENSG00000226673	LINC01108
ENSG00000201379	RNU4-76P
ENSG00000230204	FTH1P5
ENSG00000222659	RNU2-8P
ENSG00000206960	RNU6-793P
ENSG00000218180	SLC25A5P7
ENSG00000242989	RN7SL332P
ENSG00000204428	LY6G5C
ENSG00000235488	JARID2-AS1
ENSG00000201367	RNU6-522P
ENSG00000201519	RNU6-645P
ENSG00000214027	ARPC3P5
ENSG00000220184	HMGB3P18
ENSG00000240641	RN7SL580P
ENSG00000207604	MIR206
ENSG00000199932	RNU1-18P
ENSG00000225613	MIR133BHG
ENSG00000240606	RN7SL564P
ENSG00000232362	ATP5LP2
ENSG00000263712	MIR4639
ENSG00000199080	MIR133B
ENSG00000218363	SLC25A20P1
ENSG00000216364	MRPL42P2
ENSG00000251831	RNU6-1114P
ENSG00000225791	TRAM2-AS1
ENSG00000184612	RPL7P26
ENSG00000065060	UHRF1BP1
ENSG00000218359	SUMO2P13
ENSG00000206881	RNU6-190P
ENSG00000201415	RNA5SP204
ENSG00000232131	NCOA7-AS1
ENSG00000222445	RN7SKP56
ENSG00000251920	RNA5SP216
ENSG00000204227	RING1
ENSG00000200681	RNU6-263P
ENSG00000213133	PPP1R14BP5
ENSG00000207632	MIR588
ENSG00000201613	RNU6-200P
ENSG00000220548	VIMP1
ENSG00000207775	MIR548A1
ENSG00000120256	LRP11
ENSG00000217325	PRELID1P1
ENSG00000217404	RPS4XP9
ENSG00000218643	RPL5P20
ENSG00000251768	RNA5SP217
ENSG00000201523	RNA5SP205
ENSG00000177468	OLIG3
ENSG00000213131	YWHAZP4
ENSG00000214012	KRT18P38
ENSG00000171408	PDE7B
ENSG00000145979	TBC1D7
ENSG00000220744	RPL5P18
ENSG00000217314	UQCRFS1P3
ENSG00000200957	RNU6-801P
ENSG00000118503	TNFAIP3
ENSG00000237674	GSTA7P
ENSG00000010030	ETV7
ENSG00000240869	RN7SL128P
ENSG00000224707	E2F3-IT1
ENSG00000222431	RNU6-141P
ENSG00000252046	RNU6-150P
ENSG00000213130	EEF1DP5
ENSG00000272168	CASC15
ENSG00000223622	GSTA6P
ENSG00000220884	MESTP1
ENSG00000222515	RN7SKP240
ENSG00000260455	CASC14
ENSG00000219642	BMPR1APS1
ENSG00000204427	ABHD16A
ENSG00000207394	RNU6-1060P
ENSG00000252554	RNU6-861P
ENSG00000218512	SPTLC1P2
ENSG00000218689	RPL5P21
ENSG00000219582	HNRNPA1P58
ENSG00000202050	RNU6-391P
ENSG00000218186	KRT8P43
ENSG00000164520	RAET1E
ENSG00000202198	RN7SK
ENSG00000242865	RN7SL244P
ENSG00000214975	PPIAP29
ENSG00000253026	RNU6-464P
ENSG00000219074	SOD1P1
ENSG00000220517	ASS1P1
ENSG00000206908	RNU1-136P
ENSG00000219163	HMGB1P20
ENSG00000244618	RN7SL334P
ENSG00000264056	MIR5685
ENSG00000217527	RPS16P5
ENSG00000219863	RPL31P28
ENSG00000218049	RPL31P33
ENSG00000168405	CMAHP
ENSG00000219776	RPL21P67
ENSG00000253010	RN7SKP256
ENSG00000271373	NANOGP3
ENSG00000112339	HBS1L
ENSG00000252560	RNU4-18P
ENSG00000266807	MIR548H5
ENSG00000200895	RN7SKP245
ENSG00000223501	VPS52
ENSG00000137204	SLC22A7
ENSG00000265669	MIR548AJ1
ENSG00000096696	DSP
ENSG00000228495	LINC01013
ENSG00000236996	MLIP-IT1
ENSG00000218143	ERHP2
ENSG00000010818	HIVEP2
ENSG00000222373	RNY5P5
ENSG00000235050	MLIP-AS1
ENSG00000223912	EEF1A1P36
ENSG00000271108	KATNBL1P5
ENSG00000213335	CLNS1AP1
ENSG00000225343	RPL21P66
ENSG00000203722	RAET1G
ENSG00000235998	TAAR7P
ENSG00000237449	TAAR4P
ENSG00000207490	RNU6-987P
ENSG00000217408	PRELID1P2
ENSG00000123552	USP45
ENSG00000179073	TAAR3
ENSG00000178762	HIST1H2BPS1
ENSG00000218194	HLFP1
ENSG00000220635	KRASP1
ENSG00000216436	HIST1H2APS1
ENSG00000218991	CCNG1P1
ENSG00000242387	HIST1H2APS2
ENSG00000251946	RNU6-1023P
ENSG00000206754	SNORD101
ENSG00000221500	SNORD100
ENSG00000200534	SNORA33
ENSG00000220557	HMGB1P13
ENSG00000146410	MTFR2
ENSG00000214604	NPM1P36
ENSG00000224447	HIST1H1PS2
ENSG00000064995	TAF11
ENSG00000213122	RPL23AP46
ENSG00000217159	LARP1P1
ENSG00000216331	HIST1H1PS1
ENSG00000218281	HIST1H2APS3
ENSG00000218690	HIST1H2APS4
ENSG00000220666	RCC2P7
ENSG00000029639	TFB1M
ENSG00000220875	HIST1H3PS1
ENSG00000252399	RNU6-1259P
ENSG00000231023	LINC00326
ENSG00000216854	RPL17P26
ENSG00000124549	BTN2A3P
ENSG00000200224	RNU6-626P
ENSG00000220113	MTCYBP4
ENSG00000219790	OSTCP6
ENSG00000218980	FTH1P15
ENSG00000179165	PXT1
ENSG00000131015	ULBP2
ENSG00000238059	HSPE1P21
ENSG00000008196	TFAP2B
ENSG00000218213	FTH1P26
ENSG00000199289	RNU6-502P
ENSG00000216753	HMGA1P7
ENSG00000228223	HCG11
ENSG00000146143	PRIM2
ENSG00000266875	RN7SL408P
ENSG00000200058	RNA5SP218
ENSG00000112078	KCTD20
ENSG00000220378	KRT8P42
ENSG00000213118	CHCHD2P4
ENSG00000218346	VN1R14P
ENSG00000241549	GUSBP2
ENSG00000112312	GMNN
ENSG00000236700	LINC01010
ENSG00000064999	ANKS1A
ENSG00000112378	PERP
ENSG00000111981	ULBP1
ENSG00000224843	LINC00240
ENSG00000212017	MIR548U
ENSG00000218772	FAM8A6P
ENSG00000214566	GAPDHP41
ENSG00000238621	TRNAI2
ENSG00000220581	VN1R12P
ENSG00000216762	VN1R13P
ENSG00000219770	VN1R11P
ENSG00000222800	RNU2-62P
ENSG00000215307	RBBP4P3
ENSG00000265565	MIR3143
ENSG00000164506	STXBP5
ENSG00000236703	MYB-AS1
ENSG00000220758	VN1R10P
ENSG00000026950	BTN3A1
ENSG00000207689	MIR548A2
ENSG00000239650	GUSBP4
ENSG00000204789	ZNF204P
ENSG00000171217	CLDN20
ENSG00000146215	CRIP3
ENSG00000231028	LINC00271
ENSG00000218189	POM121L14P
ENSG00000112379	KIAA1244
ENSG00000215190	LINC00680
ENSG00000074771	NOX3
ENSG00000237154	MCFD2P1
ENSG00000226540	GAPDHP73
ENSG00000155918	RAET1L
ENSG00000218347	HNRNPA1P1
ENSG00000206671	RNU6-471P
ENSG00000238648	TRNAI6
ENSG00000217482	HMGB1P17
ENSG00000157593	SLC35B2
ENSG00000214563	GAPDHP15
