ens_ID	chr	start	end
ENSG00000270249	7	102181948	102232891
ENSG00000205238	7	102191679	102202755
ENSG00000105808	7	102220093	102257204
ENSG00000091732	7	129658126	129691291
ENSG00000127920	7	93551011	93557922
ENSG00000105829	7	93592074	93633694
ENSG00000122565	7	26240782	26252976
ENSG00000164692	7	94023873	94060544
ENSG00000129103	7	56131695	56148363
ENSG00000086300	7	26331541	26413949
ENSG00000122548	7	26572740	26578407
ENSG00000222004	7	26677490	26686889
ENSG00000005020	7	26706681	27034858
ENSG00000205236	7	102222970	102283316
ENSG00000128607	7	129710350	129775560
ENSG00000105991	7	27132612	27135615
ENSG00000146842	7	129804555	129847610
ENSG00000105996	7	27139721	27142430
ENSG00000164776	7	56148440	56160689
ENSG00000267368	7	102277472	102283238
ENSG00000228049	7	102277474	102312076
ENSG00000267645	7	102277496	102312088
ENSG00000105997	7	27145803	27192200
ENSG00000173678	7	102290772	102301847
ENSG00000197576	7	27168126	27170418
ENSG00000106004	7	27180671	27183287
ENSG00000106006	7	27185015	27190222
ENSG00000165120	7	129847700	129856683
ENSG00000122592	7	27193335	27197555
ENSG00000078399	7	27202054	27210117
ENSG00000158516	7	129906667	129929638
ENSG00000257184	7	27203154	27219632
ENSG00000222011	7	102389418	102449672
ENSG00000253293	7	27210210	27219880
ENSG00000005073	7	27221129	27224842
ENSG00000106031	7	27233122	27239725
ENSG00000106153	7	56169262	56174269
ENSG00000106038	7	27282164	27290112
ENSG00000127995	7	94138531	94186331
ENSG00000128510	7	129932974	129964020
ENSG00000185290	7	56182374	56184093
ENSG00000185177	7	57187321	57207571
ENSG00000182111	7	57509883	57533252
ENSG00000230000	7	62809239	62812151
ENSG00000268181	7	62858414	62858860
ENSG00000257482	7	63505821	63538927
ENSG00000197123	7	63688852	63727309
ENSG00000234444	7	63767837	63815238
ENSG00000161040	7	102453308	102715286
ENSG00000173041	7	63980262	64023484
ENSG00000106049	7	27565061	27702614
ENSG00000196247	7	64126511	64171404
ENSG00000127990	7	94214542	94285521
ENSG00000197008	7	64254766	64294054
ENSG00000158525	7	129984630	130008571
ENSG00000128606	7	102553438	102585396
ENSG00000242265	7	94285637	94299007
ENSG00000170632	7	102715328	102740205
ENSG00000106052	7	27778950	27884183
ENSG00000198039	7	64330550	64391344
ENSG00000158528	7	94536514	94925727
ENSG00000153814	7	27870192	28220362
ENSG00000152926	7	64432154	64467062
ENSG00000213462	7	64451187	64467121
ENSG00000091704	7	130020180	130027955
ENSG00000146757	7	64838712	64866038
ENSG00000146592	7	28338940	28865511
ENSG00000269558	7	65112081	65113280
ENSG00000196715	7	65338254	65424550
ENSG00000161048	7	102740223	102790007
ENSG00000169919	7	65425671	65447301
ENSG00000005421	7	94926988	95025673
ENSG00000105819	7	102937869	102969958
ENSG00000106066	7	29034847	29235067
ENSG00000106477	7	130033612	130082274
ENSG00000105852	7	94989256	95025680
ENSG00000126522	7	65540785	65558545
ENSG00000105854	7	95034175	95064510
ENSG00000106069	7	29161890	29553944
ENSG00000106484	7	130126012	130146133
ENSG00000249319	7	65552756	65617228
ENSG00000105821	7	102952921	102985320
ENSG00000241258	7	65579591	65619555
ENSG00000169902	7	65670186	65885530
ENSG00000267941	7	65939543	65940709
ENSG00000176532	7	29603427	29606911
ENSG00000243335	7	66093868	66276446
ENSG00000122574	7	29846102	29956682
ENSG00000005981	7	95107756	95169544
ENSG00000136193	7	29959719	30029905
ENSG00000106080	7	30050203	30066300
ENSG00000161057	7	102984701	103009842
ENSG00000269449	7	95171457	95173854
ENSG00000004799	7	95212811	95225803
ENSG00000106086	7	30067020	30170096
ENSG00000154710	7	66147151	66276451
ENSG00000158623	7	130146089	130353598
ENSG00000213265	7	130353488	130372268
ENSG00000158560	7	95401866	95739634
ENSG00000106609	7	66386212	66423538
ENSG00000174595	7	130417401	130418888
ENSG00000128585	7	130794855	131181395
ENSG00000126524	7	66452664	66460588
ENSG00000180354	7	30174426	30202378
ENSG00000180233	7	30323923	30452118
ENSG00000170615	7	102993177	103086624
ENSG00000198874	7	66460160	66704501
ENSG00000106100	7	30464143	30518400
ENSG00000006625	7	30536237	30591095
ENSG00000158321	7	69063905	70258054
ENSG00000128567	7	131185021	131242976
ENSG00000004864	7	95749532	95951459
ENSG00000106105	7	30634297	30673649
ENSG00000106113	7	30692200	30739745
ENSG00000241644	7	30737601	30797218
ENSG00000254959	7	30791753	30931696
ENSG00000221866	7	131808091	132333447
ENSG00000106125	7	30811033	30932002
ENSG00000240583	7	30893010	30965131
ENSG00000250424	7	30893010	30963427
ENSG00000185274	7	70597155	71178585
ENSG00000127922	7	96110938	96339203
ENSG00000106128	7	30978284	31032869
ENSG00000183470	7	132333553	132413528
ENSG00000106554	7	132469629	132766848
ENSG00000183166	7	71244476	71912136
ENSG00000189056	7	103112231	103629963
ENSG00000197851	7	96110938	96132835
ENSG00000006377	7	96634860	96640351
ENSG00000105880	7	96649704	96654409
ENSG00000131558	7	132937829	133751342
ENSG00000196636	7	96745902	96811075
ENSG00000006128	7	97361220	97369784
ENSG00000078549	7	31092076	31151089
ENSG00000164600	7	31377075	31380508
ENSG00000196313	7	72349936	72421979
ENSG00000070669	7	97481430	97501854
ENSG00000180347	7	31553704	31698334
ENSG00000155428	7	72430016	72439997
ENSG00000106341	7	31726329	31748069
ENSG00000267985	7	72459478	72464996
ENSG00000154678	7	31790793	32338941
ENSG00000130305	7	72716514	72722864
ENSG00000164815	7	103766788	103848495
ENSG00000155530	7	133812052	133949343
ENSG00000146755	7	72726535	72742085
ENSG00000205060	7	133974084	134001803
ENSG00000077800	7	72742167	72772634
ENSG00000188763	7	72848109	72850450
ENSG00000009954	7	72854728	72936608
ENSG00000085662	7	134127102	134144036
ENSG00000187416	7	103969104	104549001
ENSG00000106635	7	72950686	72972332
ENSG00000135175	7	97613996	97620481
ENSG00000164715	7	97736197	97838945
ENSG00000198074	7	134212344	134226160
ENSG00000005483	7	104654626	104754808
ENSG00000180535	7	97840739	97842291
ENSG00000227471	7	134233888	134264627
ENSG00000205356	7	97843936	97881563
ENSG00000106638	7	72983262	72993121
ENSG00000106355	7	32524951	32534895
ENSG00000009950	7	73007524	73038873
ENSG00000172331	7	134331560	134364565
ENSG00000164713	7	97881691	97937162
ENSG00000122786	7	134429003	134655479
ENSG00000006453	7	97920963	98030380
ENSG00000106236	7	98246609	98259180
ENSG00000105778	7	32535038	33078516
ENSG00000166448	7	98444111	98468394
ENSG00000170852	7	32907784	32933743
ENSG00000135250	7	104751151	105039755
ENSG00000122642	7	32997017	33046543
ENSG00000176428	7	73082155	73086442
ENSG00000176410	7	73095299	73097783
ENSG00000122643	7	33053742	33102409
ENSG00000071462	7	73097355	73119491
ENSG00000196367	7	98475556	98610866
ENSG00000164610	7	33134409	33149013
ENSG00000122507	7	33168856	33645680
ENSG00000091127	7	105080108	105162714
ENSG00000135249	7	105172532	105208124
ENSG00000173862	7	33765593	33768068
ENSG00000164619	7	33944523	34195484
ENSG00000106089	7	73113536	73134002
ENSG00000214841	7	34685709	34699772
ENSG00000106077	7	73150424	73153197
ENSG00000185055	7	105205567	105241322
ENSG00000187258	7	34697851	34917944
ENSG00000146776	7	105245514	105517050
ENSG00000165215	7	73183328	73184600
ENSG00000189143	7	73213872	73247014
ENSG00000198742	7	98625061	98741723
ENSG00000185467	7	98771197	98805129
ENSG00000165171	7	73248920	73256865
ENSG00000175877	7	73275489	73280223
ENSG00000173852	7	34968488	35077883
ENSG00000128536	7	105517242	105676877
ENSG00000164532	7	35242042	35293758
ENSG00000122557	7	35672269	35735181
ENSG00000241685	7	98923521	98985787
ENSG00000122545	7	35840542	35944917
ENSG00000130429	7	98971872	98992424
ENSG00000008282	7	105730949	105753022
ENSG00000049540	7	73442119	73484237
ENSG00000106244	7	98989671	99006452
ENSG00000106245	7	99006264	99017239
ENSG00000105835	7	105888731	105926772
ENSG00000253276	7	106297211	106301442
ENSG00000105851	7	106505723	106547590
ENSG00000106246	7	99014362	99063787
ENSG00000248919	7	99017372	99063820
ENSG00000005249	7	106685094	106802256
ENSG00000160917	7	99036545	99054994
ENSG00000105856	7	106809406	106842974
ENSG00000214314	7	99040552	99040747
ENSG00000241468	7	99046098	99063954
ENSG00000164597	7	106842000	107204959
ENSG00000198556	7	99070464	99101273
ENSG00000106683	7	73497263	73536855
ENSG00000160908	7	99084142	99097947
ENSG00000172209	7	107110463	107116098
ENSG00000105865	7	107203929	107218906
ENSG00000196652	7	99102274	99132323
ENSG00000221909	7	99143931	99156159
ENSG00000075790	7	107220422	107269615
ENSG00000106682	7	73588575	73611431
ENSG00000197343	7	99156029	99174076
ENSG00000086730	7	73613982	73644161
ENSG00000272647	7	99156291	99205433
ENSG00000091137	7	107301080	107358254
ENSG00000105879	7	107384142	107402112
ENSG00000049541	7	73645829	73668774
ENSG00000091138	7	107405912	107443670
ENSG00000106665	7	73703805	73820273
ENSG00000006704	7	73868120	74016931
ENSG00000091140	7	107531415	107572175
ENSG00000077809	7	74071994	74175026
ENSG00000091136	7	107564244	107643700
ENSG00000158517	7	74188309	74203659
ENSG00000196275	7	74210483	74267847
ENSG00000183086	7	74379083	74438803
ENSG00000174374	7	74441226	74490064
ENSG00000174428	7	74508364	74565623
ENSG00000198750	7	74807499	74867509
ENSG00000268891	7	74999908	75005425
ENSG00000178809	7	75024337	75040279
ENSG00000135213	7	75046066	75115548
ENSG00000127946	7	75162621	75368280
ENSG00000173281	8	8993765	9009084
ENSG00000253426	8	9009252	9025646
ENSG00000173273	8	9413424	9639856
ENSG00000147535	8	38120648	38126761
ENSG00000175806	8	9911778	10286401
ENSG00000176731	8	86126311	86132650
ENSG00000123908	8	141541264	141645718
ENSG00000187954	8	145674965	145691060
ENSG00000184647	8	10383056	10411676
ENSG00000183638	8	10463859	10569697
ENSG00000171060	8	10530147	10558103
ENSG00000171056	8	10581278	10697357
ENSG00000258724	8	10582909	10697357
ENSG00000147548	8	38127215	38239790
ENSG00000185015	8	86132816	86196302
ENSG00000254093	8	10622473	10697394
ENSG00000167702	8	145691426	145699585
ENSG00000171044	8	10753555	11058875
ENSG00000215346	8	10983980	10987745
ENSG00000104643	8	11141925	11185646
ENSG00000160973	8	145698795	145701718
ENSG00000258256	8	86134675	86157946
ENSG00000257962	8	86158524	86162077
ENSG00000160972	8	145703352	145727504
ENSG00000177710	8	11188397	11189717
ENSG00000184608	8	11225911	11296167
ENSG00000154319	8	11278972	11332224
ENSG00000133742	8	86239837	86291243
ENSG00000136573	8	11351510	11422113
ENSG00000136574	8	11534468	11617511
ENSG00000167701	8	145728356	145732557
ENSG00000255394	8	11618896	11620309
ENSG00000165046	8	38243725	38267045
ENSG00000154328	8	11627148	11644855
ENSG00000164879	8	86285665	86361269
ENSG00000104267	8	86376081	86393722
ENSG00000167700	8	145734457	145736596
ENSG00000079459	8	11653082	11696818
ENSG00000169398	8	141667999	142012315
ENSG00000205176	8	86568695	86575726
ENSG00000223524	8	86747543	86749570
ENSG00000255940	8	86756718	86758745
ENSG00000147614	8	86999552	87166457
ENSG00000147613	8	87060602	87100850
ENSG00000160957	8	145736667	145743229
ENSG00000164893	8	87226281	87333375
ENSG00000077782	8	38268656	38326352
ENSG00000123124	8	87354967	87490649
ENSG00000160959	8	145743376	145750557
ENSG00000255046	8	11655437	11660077
ENSG00000254402	8	145747761	145752416
ENSG00000213563	8	145751117	145754516
ENSG00000164733	8	11700033	11726957
ENSG00000147799	8	145754563	145911194
ENSG00000198169	8	145946298	145981802
ENSG00000147676	8	120177273	120257913
ENSG00000196378	8	145998499	146012730
ENSG00000105339	8	142127377	142205907
ENSG00000205884	8	11831446	11832108
ENSG00000205883	8	11839830	11842099
ENSG00000205882	8	11850692	11853821
ENSG00000255098	8	11870545	11873043
ENSG00000233050	8	11921898	11929256
ENSG00000215343	8	11961898	11973025
ENSG00000223443	8	11994677	11996586
ENSG00000187758	4	100197524	100212185
ENSG00000166428	14	105391153	105399574
ENSG00000105617	19	54658899	54663620
ENSG00000204464	1	15490840	15497813
ENSG00000171903	19	16023177	16045677
ENSG00000211584	12	48147699	48176536
ENSG00000145242	4	66185281	66536213
ENSG00000138382	2	170666591	170681441
ENSG00000151704	11	128706210	128737268
ENSG00000116337	1	110158726	110174673
ENSG00000177963	11	207511	215113
ENSG00000122565	7	26240782	26252976
ENSG00000127249	3	193119866	193310900
ENSG00000165886	10	99258625	99330966
ENSG00000186111	19	3630181	3700477
ENSG00000165915	11	47428683	47438047
ENSG00000164692	7	94023873	94060544
ENSG00000120457	11	128761251	128790930
ENSG00000186628	15	83424114	83474822
ENSG00000145692	5	78407602	78428108
ENSG00000129103	7	56131695	56148363
ENSG00000119471	9	115142217	115234690
ENSG00000174370	11	128769460	128775930
ENSG00000136021	12	100660918	100735502
ENSG00000156232	15	83478380	83503611
ENSG00000141030	17	17150141	17184607
ENSG00000120471	11	128804626	128813040
ENSG00000086300	7	26331541	26413949
ENSG00000164764	8	73976775	74036323
ENSG00000230185	9	115196096	115249484
ENSG00000167608	19	54663846	54676944
ENSG00000122548	7	26572740	26578407
ENSG00000103942	15	83509838	83654661
ENSG00000222004	7	26677490	26686889
ENSG00000170873	8	125563031	125740730
ENSG00000163873	1	37261128	37499730
ENSG00000147604	8	74202506	74208024
ENSG00000165185	9	115249127	115431677
ENSG00000006712	19	39876492	39881835
ENSG00000134460	10	6052652	6104288
ENSG00000138468	3	101043049	101232085
ENSG00000115677	2	242166679	242256476
ENSG00000148153	9	115446206	115480516
ENSG00000168765	1	110198703	110208118
ENSG00000005020	7	26706681	27034858
ENSG00000142621	1	15573768	15726779
ENSG00000163479	1	155978839	155990750
ENSG00000118702	20	35879489	35890238
ENSG00000105289	19	3708107	3750811
ENSG00000137411	6	30876019	30894236
ENSG00000159650	3	126200124	126236616
ENSG00000148158	9	115513118	115643951
ENSG00000101363	20	35918041	35945663
ENSG00000163946	3	56654161	56717265
ENSG00000197930	14	53106634	53162618
ENSG00000119457	9	115641200	115653193
ENSG00000259529	14	24620427	24636611
ENSG00000205236	7	102222970	102283316
ENSG00000128607	7	129710350	129775560
ENSG00000136866	9	115800660	115819039
ENSG00000196616	4	100226121	100242558
ENSG00000255639	12	4766800	4853747
ENSG00000134909	11	128834955	129149219
ENSG00000103550	16	19714902	19729557
ENSG00000141002	16	89940000	89977792
ENSG00000136867	9	115913222	115926417
ENSG00000165630	10	13628927	13672868
ENSG00000197122	20	35973088	36034453
ENSG00000130035	12	4829507	4960277
ENSG00000213928	14	24630262	24635774
ENSG00000165916	11	47440320	47447993
ENSG00000040633	17	7138347	7143041
ENSG00000145241	4	68337521	68411324
ENSG00000213366	1	110210644	110252171
ENSG00000151079	12	4918342	4960277
ENSG00000111262	12	5019071	5040527
ENSG00000126561	17	40439565	40463961
ENSG00000171204	11	85339629	85347580
ENSG00000185567	14	105403581	105444694
ENSG00000169612	15	83654959	83659809
ENSG00000130037	12	5153085	5155949
ENSG00000174628	16	19727778	19868907
ENSG00000105991	7	27132612	27135615
ENSG00000165887	10	99332198	99343641
ENSG00000074660	17	1537152	1549041
ENSG00000119321	9	115923286	115983641
ENSG00000121039	8	74206847	74237516
ENSG00000163874	1	37940153	37949980
ENSG00000160803	1	156005092	156023585
ENSG00000169609	15	83657193	83680393
ENSG00000139637	12	53693470	53700961
ENSG00000142082	11	215458	236931
ENSG00000171202	11	85359011	85367591
ENSG00000241935	10	99344080	99372559
ENSG00000100519	14	53173890	53195305
ENSG00000121351	12	21507893	21532912
ENSG00000268965	17	76422409	76422834
ENSG00000011132	19	3750817	3761697
ENSG00000268470	17	76494911	76499138
ENSG00000142634	1	15736391	15756839
ENSG00000163875	1	37958176	37980375
ENSG00000136868	9	115983808	116028674
ENSG00000166619	20	36120874	36156333
ENSG00000134184	1	110230436	110251661
ENSG00000196344	4	100333418	100356894
ENSG00000188130	22	50683879	50700254
ENSG00000156050	14	74398204	74417117
ENSG00000176386	9	116018115	116037869
ENSG00000063322	19	39881943	39891277
ENSG00000151131	12	105380088	105443515
ENSG00000137504	11	85370752	85393951
ENSG00000161013	5	179224597	179233952
ENSG00000258839	16	89978527	89987385
ENSG00000125505	19	54677107	54693733
ENSG00000146842	7	129804555	129847610
ENSG00000043039	11	129245835	129322171
ENSG00000064726	15	83685174	83736106
ENSG00000185652	12	5541278	5630702
ENSG00000136875	9	116037623	116055185
ENSG00000180938	8	125985540	125991631
ENSG00000121350	12	21590549	21623300
ENSG00000167191	16	19868616	19897489
ENSG00000128016	19	39897453	39900052
ENSG00000163877	1	38000050	38019903
ENSG00000162438	1	15764935	15775737
ENSG00000134201	1	110254864	110318050
ENSG00000138813	4	100432161	100463460
ENSG00000198211	16	89985573	90002500
ENSG00000053438	20	36149617	36152092
ENSG00000116586	1	156024543	156028301
ENSG00000163879	1	38022520	38032458
ENSG00000179071	11	85394893	85397320
ENSG00000108669	17	76670130	76778379
ENSG00000183617	19	3762662	3768573
ENSG00000204248	6	33130458	33160276
ENSG00000165188	9	116059373	116065656
ENSG00000173976	19	3769087	3772233
ENSG00000140104	14	105452112	105476819
ENSG00000138036	2	44001178	44037149
ENSG00000047617	12	5641035	6055398
ENSG00000151715	11	129685714	129729898
ENSG00000103034	16	58496750	58547532
ENSG00000165917	11	47459308	47470730
ENSG00000104549	8	126010739	126034525
ENSG00000136404	15	83776159	83813606
ENSG00000136010	12	105413568	105478355
ENSG00000180767	3	126243126	126262134
ENSG00000134202	1	110276554	110284384
ENSG00000093167	3	37094117	37225180
ENSG00000118507	6	131456806	131604675
ENSG00000180697	3	126245842	126277808
ENSG00000148225	9	116075502	116102578
ENSG00000132698	1	156030951	156040295
ENSG00000258947	16	89987800	90005169
ENSG00000197763	3	126290622	126373998
ENSG00000119723	14	74416629	74430373
ENSG00000170892	19	54693789	54697585
ENSG00000007264	19	3777971	3802127
ENSG00000112855	5	140071011	140078889
ENSG00000110799	12	6058040	6233936
ENSG00000040341	8	74332604	74659943
ENSG00000061273	12	48176505	48226915
ENSG00000118520	6	131894284	131905472
ENSG00000119411	9	116111821	116133513
ENSG00000254726	1	156041804	156051789
ENSG00000132792	20	36322408	36500531
ENSG00000179520	12	100750857	100815837
ENSG00000145331	4	100467866	100485189
ENSG00000119431	9	116135699	116139279
ENSG00000170322	11	129733531	129765485
ENSG00000198758	1	110292702	110306649
ENSG00000180269	16	20042807	20085239
ENSG00000105996	7	27139721	27142430
ENSG00000148218	9	116148597	116163613
ENSG00000268012	5	78523714	78523911
ENSG00000166503	15	83784320	83876770
ENSG00000152409	5	78532012	78623038
ENSG00000167705	17	1549444	1553371
ENSG00000048991	2	136289025	136482840
ENSG00000149187	11	47487496	47587121
ENSG00000134453	10	6130950	6159420
ENSG00000132821	20	36531499	36573752
ENSG00000164961	8	126036502	126104082
ENSG00000164776	7	56148440	56160689
ENSG00000161011	5	179233388	179265078
ENSG00000169347	16	20320894	20339130
ENSG00000148229	9	116169515	116172952
ENSG00000094914	12	53701240	53718648
ENSG00000100918	14	24641062	24649463
ENSG00000134697	1	38032417	38061536
ENSG00000090924	19	39903225	39919054
ENSG00000004700	12	21621845	21654603
ENSG00000101407	20	36611409	36661870
ENSG00000176231	19	16059818	16060768
ENSG00000157653	9	116172334	116191964
ENSG00000198252	14	53196898	53241716
ENSG00000267368	7	102277472	102283238
ENSG00000146007	5	140078265	140086248
ENSG00000100522	14	53241912	53258386
ENSG00000169594	15	83924655	83953466
ENSG00000169218	1	38076951	38100595
ENSG00000170889	19	54704610	54752862
ENSG00000155252	10	99344131	99436191
ENSG00000105278	19	3804022	3869030
ENSG00000228049	7	102277474	102312076
ENSG00000184371	1	110452864	110473614
ENSG00000204970	5	140165876	140391929
ENSG00000167460	19	16177831	16213813
ENSG00000144357	2	170683968	170940641
ENSG00000012504	12	100867486	100958191
ENSG00000267645	7	102277496	102312088
ENSG00000140600	15	84115980	84287495
ENSG00000105997	7	27145803	27192200
ENSG00000185386	22	50702142	50709196
ENSG00000173678	7	102290772	102301847
ENSG00000116922	1	38147242	38157914
ENSG00000138039	2	48859428	48982880
ENSG00000197576	7	27168126	27170418
ENSG00000138823	4	100484918	100545156
ENSG00000106004	7	27180671	27183287
ENSG00000170296	17	7143333	7146089
ENSG00000101413	20	36661948	36720768
ENSG00000170779	14	105475910	105487485
ENSG00000106006	7	27185015	27190222
ENSG00000174231	17	1553923	1588176
ENSG00000249967	10	99344131	99433667
ENSG00000185627	11	236546	252983
ENSG00000165120	7	129847700	129856683
ENSG00000122592	7	27193335	27197555
ENSG00000203942	10	99349450	99350690
ENSG00000078399	7	27202054	27210117
ENSG00000073712	14	53323986	53419153
ENSG00000137501	11	85405267	85522184
ENSG00000158516	7	129906667	129929638
ENSG00000171160	10	99374310	99393344
ENSG00000257184	7	27203154	27219632
ENSG00000222011	7	102389418	102449672
ENSG00000167461	19	16222439	16245044
ENSG00000169344	16	20344374	20367623
ENSG00000253293	7	27210210	27219880
ENSG00000204577	19	54720147	54746602
ENSG00000152413	5	78668459	78810040
ENSG00000168710	1	110527308	110566357
ENSG00000183484	14	105515728	105531782
ENSG00000005073	7	27221129	27224842
ENSG00000174173	3	101280706	101285290
ENSG00000156218	15	84322838	84708594
ENSG00000262526	17	7143746	7147954
ENSG00000106031	7	27233122	27239725
ENSG00000206483	3	126290625	126327398
ENSG00000106153	7	56169262	56174269
ENSG00000119986	10	99437181	99447080
ENSG00000106038	7	27282164	27290112
ENSG00000196576	22	50713408	50746056
ENSG00000205309	17	17206649	17250977
ENSG00000196684	19	16244838	16269386
ENSG00000105193	19	39923847	39926588
ENSG00000127995	7	94138531	94186331
ENSG00000155254	10	99472930	99477907
ENSG00000138835	9	116207011	116360018
ENSG00000159685	3	126423063	126679249
ENSG00000224838	5	59726565	59726939
ENSG00000010278	12	6308881	6347425
ENSG00000167654	19	3879862	3928077
ENSG00000035720	4	68424446	68473055
ENSG00000175826	17	7146910	7155810
ENSG00000141977	19	16272179	16284336
ENSG00000112282	6	131895106	131949369
ENSG00000213619	11	47586888	47606114
ENSG00000204969	5	140174444	140391929
ENSG00000170325	11	129769601	129872730
ENSG00000111711	12	21654715	21671342
ENSG00000105058	19	16296191	16302857
ENSG00000035499	5	59892739	59996017
ENSG00000143093	1	110574199	110617263
ENSG00000198959	20	36756863	36794980
ENSG00000128510	7	129932974	129964020
ENSG00000169340	16	20370492	20416059
ENSG00000010256	3	48636435	48648409
ENSG00000239665	10	13652047	13710299
ENSG00000081154	3	101292939	101313281
ENSG00000160789	1	156052364	156109880
ENSG00000110536	11	47586982	47595013
ENSG00000142615	1	15783223	15798586
ENSG00000033178	4	68478370	68566897
ENSG00000077009	19	3933101	3942414
ENSG00000141026	17	17380300	17396540
ENSG00000164329	5	78907943	78982471
ENSG00000215704	1	15792404	15817895
ENSG00000149633	20	36838890	36889174
ENSG00000123444	11	47593749	47600567
ENSG00000185290	7	56182374	56184093
ENSG00000140995	16	90014333	90034468
ENSG00000183549	16	20420856	20452658
ENSG00000156150	1	110602616	110613322
ENSG00000268427	22	50714103	50714350
ENSG00000170525	10	6186881	6277495
ENSG00000185177	7	57187321	57207571
ENSG00000072958	19	16308389	16346160
ENSG00000186150	1	110655062	110656569
ENSG00000182111	7	57509883	57533252
ENSG00000259511	15	84841242	84850986
ENSG00000134690	1	38158090	38175391
ENSG00000230000	7	62809239	62812151
ENSG00000268181	7	62858414	62858860
ENSG00000205593	22	50747459	50765489
ENSG00000184916	14	105607318	105635161
ENSG00000257482	7	63505821	63538927
ENSG00000197106	1	110693108	110744824
ENSG00000255408	5	140180783	140391929
ENSG00000197123	7	63688852	63727309
ENSG00000196497	14	24649425	24658170
ENSG00000101425	20	36888551	36965907
ENSG00000167657	19	3958451	3971121
ENSG00000234444	7	63767837	63815238
ENSG00000204967	5	140186659	140391929
ENSG00000157657	9	116638562	116818871
ENSG00000109163	4	68605046	68620078
ENSG00000132906	1	15817327	15853029
ENSG00000163947	3	56761446	57113357
ENSG00000258677	8	74600926	74791089
ENSG00000204965	5	140201222	140391929
ENSG00000174885	11	278365	285359
ENSG00000248713	4	100557686	100575805
ENSG00000108551	17	17397751	17399709
ENSG00000116396	1	110753965	110825722
ENSG00000184206	15	84904525	84914120
ENSG00000070190	4	100737990	100791311
ENSG00000161040	7	102453308	102715286
ENSG00000103037	16	58549383	58554431
ENSG00000244482	19	54720737	54746649
ENSG00000183317	1	38179552	38230805
ENSG00000161010	5	179261436	179289173
ENSG00000106927	9	116822407	116840752
ENSG00000155256	10	99496878	99520664
ENSG00000081842	5	140207563	140391929
ENSG00000008323	12	6419602	6437672
ENSG00000104343	8	74692332	74791145
ENSG00000187068	3	184795838	184870802
ENSG00000156831	8	126103921	126379362
ENSG00000204963	5	140213969	140391929
ENSG00000134548	12	21679241	21690311
ENSG00000114554	3	126707437	126756235
ENSG00000127528	19	16435628	16438685
ENSG00000183747	16	20462783	20498991
ENSG00000136883	9	116848406	116861507
ENSG00000162775	1	110881128	110889299
ENSG00000176371	15	85144217	85171027
ENSG00000204962	5	140220907	140391929
ENSG00000111713	12	21689123	21757781
ENSG00000185090	1	38259474	38266809
ENSG00000116138	1	15853308	15918874
ENSG00000113790	3	184908412	184999778
ENSG00000268485	2	242167319	242168850
ENSG00000109270	4	100799493	100815647
ENSG00000231880	11	47599277	47599823
ENSG00000204961	5	140227048	140391929
ENSG00000066422	3	101367733	101396339
ENSG00000196666	11	47608198	47610746
ENSG00000173041	7	63980262	64023484
ENSG00000267981	11	129936836	129944012
ENSG00000172247	11	47611216	47616211
ENSG00000153802	4	68686594	68749750
ENSG00000250120	5	140235595	140391929
ENSG00000114391	3	101399935	101405626
ENSG00000129988	20	36974759	37005665
ENSG00000106049	7	27565061	27702614
ENSG00000262302	17	7150148	7165408
ENSG00000196235	19	39926796	39967310
ENSG00000173334	8	126442563	126450647
ENSG00000249034	5	140240341	140243224
ENSG00000116771	1	15898848	15911605
ENSG00000196247	7	64126511	64171404
ENSG00000127990	7	94214542	94285521
ENSG00000249158	5	140248689	140391929
ENSG00000109919	11	47638867	47664175
ENSG00000167658	19	3976054	3985467
ENSG00000196739	9	116917840	117074791
ENSG00000133027	17	17408877	17495022
ENSG00000197312	1	15943995	15995539
ENSG00000164031	4	100817405	100867883
ENSG00000168679	1	110905470	110933704
ENSG00000187054	4	68775103	68829858
ENSG00000100523	14	53510686	53620000
ENSG00000215695	1	15986364	15988217
ENSG00000215504	11	85563600	85565986
ENSG00000111716	12	21788276	21910791
ENSG00000177082	15	85185999	85197574
ENSG00000168672	8	127564687	127570638
ENSG00000105229	19	4007644	4039384
ENSG00000170291	17	7154735	7163259
ENSG00000212993	8	128426535	128432311
ENSG00000154582	8	74851404	74884522
ENSG00000150676	11	85566144	85631064
ENSG00000183396	3	48658192	48659288
ENSG00000267824	16	20499024	20500981
ENSG00000136997	8	128747680	128753674
ENSG00000168610	17	40465342	40540586
ENSG00000055483	17	76783463	76837523
ENSG00000229314	9	117085336	117088755
ENSG00000134248	1	110943871	110950564
ENSG00000256655	8	128959126	128960591
ENSG00000105609	19	54754263	54761164
ENSG00000198092	4	68918916	68995598
ENSG00000187097	14	74424713	74486102
ENSG00000147697	8	130760442	130799134
ENSG00000197008	7	64254766	64294054
ENSG00000226894	4	69054242	69083798
ENSG00000084234	11	129939732	130014699
ENSG00000251664	5	140255058	140391929
ENSG00000142102	11	289135	296107
ENSG00000143125	1	110993822	110999976
ENSG00000127527	19	16466050	16582896
ENSG00000185873	4	69092371	69111438
ENSG00000158525	7	129984630	130008571
ENSG00000228278	9	117092149	117095532
ENSG00000164032	4	100869243	100871545
ENSG00000143105	1	111059839	111061797
ENSG00000100239	22	50781733	50883514
ENSG00000116786	1	16010827	16061264
ENSG00000144674	3	37284668	37408242
ENSG00000121361	12	21917889	21928515
